,STORE_NUMBER,SKU_NUMBER,PART_TYPE,PLATFORM_CLUSTER_NAME,APPLICATION_COUNT,POP_EST_CY,POP_DENSITY_CY,PCT_WHITE,AGE,PCT_COLLEGE,PCT_BLUE_COLLAR,MEDIAN_HOUSEHOLD_INCOME,ESTABLISHMENTS,SKU_EXISTENCE_PY,SKU_STORE_PDQ_PY,TOTAL_VIO_PY,LOST_QTY_PY,AVG_CLUSTER_UNIT_SALES_PY,AVG_CLUSTER_LOST_SALES_PY,ROAD_QUALITY_INDEX,VIO_COMPARED_TO_CLUSTER_PY,ADJUSTED_AVG_CLUSTER_SALES_PY,QTY_SOLD_PPY,QTY_SOLD_PY,AVG_CLUSTER_TOTAL_SALES_PY,SALES_SIGNAL_PY,ADJUSTED_LIFECYCLE_PY,PCT_OF_LIFECYCLE_REMAINING,LIFECYCLE_PRE_PEAK_POST,ADJ_AVG_CLUSTER_LOST_SALES_PY,ADJ_AVG_CLUSTER_TOTAL_SALES_PY,py_unit_sales,ppy_unit_sales,py_gross_sales,ppy_gross_sales,py_sales_cost,ppy_sales_cost,PROJECTED_GROWTH_PCT_PY,OTHER_UNIT_PLS_LOST_SALES_PPY,OTHER_UNIT_PLS_LOST_SALES_PY,MPOG_ID,py_qty_sold_transfer,py_qty_sold_on_hand,ppy_qty_sold_transfer,ppy_qty_sold_on_hand,qty_sold_py_diy,qty_sold_py_difm,qty_sold_ppy_diy,qty_sold_ppy_difm
60,1086,1644,0,71.0,0,16087.5,0.003077,0.42,31.77,0.13,0.18,45442.54,334.78,0,0,0.0,0,0.0,0.0,87.6,1.0289288851850924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1089,1328,3,96.0,193,13340.95,0.009082,0.12,30.8,0.14,0.15,52776.79,1089.7,11,11,0.0,0,0.53,0.0,161.3,1.0,0.53,0.0,0.0,0.53,0.0,0.88,0.5573061455750496,2,0.0,0.0,1472.0,518.0,0.0,0.0,0.0,0.0,-0.0454232622161046,9.0,30.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1089,1696,0,96.0,0,13340.95,0.009082,0.12,30.8,0.14,0.15,52776.79,1089.7,0,0,0.0,0,0.0,0.0,161.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1096,1319,3,58.0,50,20336.34,0.0013830000000000001,0.19,33.75,0.11,0.21,60130.99,379.38,11,11,0.0,0,0.24,0.0,106.7,1.0,0.24,0.0,0.0,0.24,0.0,5.5,0.1078865404100875,1,0.0,0.0,650.0,137.0,0.0,0.0,0.0,0.0,-0.3713405238828968,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1096,1651,0,58.0,0,20336.34,0.0013830000000000001,0.19,33.75,0.11,0.21,60130.99,379.38,0,0,0.0,0,0.0,0.0,106.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1140,1502,0,52.0,35,124.86,0.001057,0.26,29.48,0.11,0.17,41909.85,4.54,11,11,0.0,0,0.02,0.0,0.0,1.0,0.02,0.0,0.0,0.02,0.0,0.0,0.9721508203934476,2,0.0,0.0,204.0,644.0,0.0,0.0,0.0,0.0,-0.9434782608695652,86.0,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1201,1763,5,57.0,0,15124.68,0.005856,0.04,36.92,0.1,0.16,47460.15,364.68,0,0,39.43459650000001,0,0.0,0.0,80.9,1.2264411200572445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1203,1699,0,57.0,0,7995.35,0.004176,0.07,37.87,0.13,0.17,50241.19,223.64,0,0,0.0,0,0.0,0.0,80.9,1.0600138393576348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1204,857,0,57.0,0,14876.27,0.004139,0.05,37.41,0.11,0.18,48973.7,346.71,11,11,22.557408499999998,0,0.0,0.0,80.9,1.6044620001307106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1205,1654,0,3.0,0,10310.62,0.002933,0.03,38.22,0.12,0.15,50985.23,305.55,0,0,0.0,0,0.0,0.0,80.9,1.0003209519243972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1205,1660,0,3.0,0,10310.62,0.002933,0.03,38.22,0.12,0.15,50985.23,305.55,0,0,0.0,0,0.0,0.0,80.9,1.0003209519243972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1205,1734,0,3.0,0,10310.62,0.002933,0.03,38.22,0.12,0.15,50985.23,305.55,0,0,0.0,0,0.0,0.0,80.9,1.0003209519243972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1206,1305,3,57.0,627,11885.63,0.006139,0.08,36.91,0.11,0.16,48893.26,512.49,11,11,513.4634312500001,0,0.25,0.0,80.9,1.3445905294875764,0.3361476323718941,0.0,0.0,0.25,0.0,2.95,0.2840709279822708,1,0.0,0.3361476323718941,6333.0,2671.0,0.0,0.0,0.0,0.0,-0.1877273446148979,10.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1207,1286,3,3.0,214,7476.27,0.002809,0.07,37.94,0.13,0.17,48786.88,211.35,11,11,62.37414075,0,0.58,0.0,80.9,0.9775716403393386,0.5669915513968163,0.0,0.0,0.58,0.0,0.0,0.9600335809403062,2,0.0,0.5669915513968163,4606.0,5073.0,0.0,0.0,0.0,0.0,0.9413225005642069,3443.0,6047.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1207,1719,0,3.0,0,7476.27,0.002809,0.07,37.94,0.13,0.17,48786.88,211.35,0,0,0.0,0,0.0,0.0,80.9,0.9775716403393386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1209,328,0,3.0,157,5280.27,0.00305,0.01,38.38,0.13,0.18,48526.96,127.26,11,11,41.015629,0,0.45,0.0,80.9,0.9423259348447568,0.4240466706801405,0.0,0.0,0.45,0.0,0.0,0.9305409422279048,2,0.0,0.4240466706801405,1155.0,1194.0,0.0,0.0,0.0,0.0,-0.1148825065274151,29.0,32.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1209,1701,0,3.0,0,5280.27,0.00305,0.01,38.38,0.13,0.18,48526.96,127.26,0,0,0.0,0,0.0,0.0,80.9,0.9423259348447568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1211,1773,5,57.0,0,9365.12,0.007761,0.01,38.02,0.12,0.19,49910.0,206.31,0,0,23.95304025,0,0.0,0.0,80.9,1.3942617130920596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1215,1929,3,57.0,128,12085.74,0.0056549999999999994,0.02,37.57,0.11,0.21,51026.87,212.1,11,0,128.42715875000002,0,0.0,0.0,80.9,1.6290589103093112,0.0,0.0,0.0,0.0,0.0,2.9,0.2840709279822708,1,0.0,0.0,660.0,107.0,0.0,0.0,0.0,0.0,-0.1785714285714285,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1217,626,0,57.0,88,21160.41,0.004477,0.01,37.6,0.12,0.2,51739.33,618.8,11,11,10.58560275,0,0.22,0.0,80.9,0.915918333427952,0.2015020333541494,0.0,0.0,0.22,0.0,0.52,0.4760997484781175,2,0.0,0.2015020333541494,1246.0,575.0,0.0,0.0,0.0,0.0,0.1748366013071895,616.0,628.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1218,843,0,57.0,67,22266.27,0.00843,0.03,37.42,0.09,0.21,49482.2,608.79,11,11,13.517116999999995,0,0.23,0.0,80.9,1.8743046128886487,0.4310900609643893,0.0,0.0,0.23,0.0,0.13,0.7024336801563096,2,0.0,0.4310900609643893,1511.0,1329.0,0.0,0.0,0.0,0.0,0.0798122065727699,616.0,959.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1218,1130,0,57.0,23,22266.27,0.00843,0.03,37.42,0.09,0.21,49482.2,608.79,11,11,10.61970525,0,0.23,0.0,80.9,1.8743046128886487,0.4310900609643893,0.0,0.0,0.23,0.0,0.36,0.6487178007348839,2,0.0,0.4310900609643893,2836.0,472.0,0.0,0.0,0.0,0.0,0.5086642599277978,709.0,1503.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1224,1663,0,3.0,0,8818.35,0.001917,0.15,36.23,0.11,0.17,49904.59,206.12,0,0,0.0,0,0.0,0.0,80.9,1.1392221980155193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1226,1334,3,57.0,1038,10088.51,0.005556,0.01,37.38,0.09,0.2,48705.44,215.98,11,11,418.45585750000004,0,0.2,0.0,80.9,1.2693182345876606,0.2538636469175321,0.0,0.0,0.2,0.0,2.27,0.3689285456719515,1,0.0,0.2538636469175321,5480.0,1661.0,0.0,0.0,0.0,0.0,-0.1345694877914448,22.0,65.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1226,1711,0,57.0,0,10088.51,0.005556,0.01,37.38,0.09,0.2,48705.44,215.98,0,0,0.0,0,0.0,0.0,80.9,1.2693182345876606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1227,369,3,98.0,344,12453.76,0.00813,0.07,36.69,0.1,0.2,53180.55,252.9,11,11,212.08295375,0,1.79,0.0,93.1,2.0922321240707262,3.7450955020866,0.0,0.0,1.79,0.0,2.21,0.3689285456719515,1,0.0,3.7450955020866,13624.0,12215.0,0.0,0.0,0.0,0.0,-0.0288184438040345,5079.0,5310.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1231,280,0,47.0,0,14766.43,0.0065260000000000006,0.05,35.04,0.11,0.2,53251.83,462.99,11,11,0.0,0,0.0,0.0,93.1,1.0811112199672714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,82.0,16.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1231,1319,3,47.0,50,14766.43,0.0065260000000000006,0.05,35.04,0.11,0.2,53251.83,462.99,11,11,99.97438849999998,0,0.07,0.0,93.1,1.0811112199672714,0.075677785397709,0.0,0.0,0.07,0.0,5.5,0.1078865404100875,1,0.0,0.075677785397709,650.0,137.0,0.0,0.0,0.0,0.0,-0.3713405238828968,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1231,1682,0,47.0,0,14766.43,0.0065260000000000006,0.05,35.04,0.11,0.2,53251.83,462.99,0,0,0.0,0,0.0,0.0,93.1,1.0811112199672714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1232,1660,0,57.0,0,7547.11,0.005279,0.1,37.31,0.1,0.15,45350.14,104.73,0,0,0.0,0,0.0,0.0,80.9,0.5527385028827427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1232,1674,0,57.0,0,7547.11,0.005279,0.1,37.31,0.1,0.15,45350.14,104.73,0,0,0.0,0,0.0,0.0,80.9,0.5527385028827427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1232,1775,5,57.0,0,7547.11,0.005279,0.1,37.31,0.1,0.15,45350.14,104.73,0,0,73.110725,0,0.0,0.0,80.9,0.5527385028827427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1234,1645,0,3.0,0,4446.16,0.00227,0.05,36.67,0.14,0.15,50741.3,185.04,0,0,0.0,0,0.0,0.0,80.9,0.9055306117452552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1236,1666,0,55.0,0,13833.76,0.00249,0.12,33.68,0.1,0.21,54016.36,445.45,0,0,0.0,0,0.0,0.0,32.0,0.8921722437183102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1236,1697,0,55.0,0,13833.76,0.00249,0.12,33.68,0.1,0.21,54016.36,445.45,0,0,0.0,0,0.0,0.0,32.0,0.8921722437183102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1237,885,0,57.0,0,12121.81,0.0046159999999999994,0.01,37.25,0.11,0.22,51876.78,246.25,11,11,34.28159525,0,0.0,0.0,80.9,0.9450936518942136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1237,1646,0,57.0,0,12121.81,0.0046159999999999994,0.01,37.25,0.11,0.22,51876.78,246.25,0,0,0.0,0,0.0,0.0,80.9,0.9450936518942136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1239,1647,0,3.0,0,14116.6,0.003015,0.01,37.11,0.11,0.15,52391.41,385.01,0,0,0.0,0,0.0,0.0,80.9,1.4807879853470596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1239,1755,5,3.0,0,14116.6,0.003015,0.01,37.11,0.11,0.15,52391.41,385.01,0,0,20.120913000000005,0,0.0,0.0,80.9,1.4807879853470596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1239,1878,0,3.0,120,14116.6,0.003015,0.01,37.11,0.11,0.15,52391.41,385.01,11,11,32.464993250000006,0,0.13,0.0,80.9,1.4807879853470596,0.1925024380951177,0.0,0.0,0.13,0.0,0.46,0.550607988421805,2,0.0,0.1925024380951177,727.0,1069.0,0.0,0.0,0.0,0.0,-0.2168021680216802,81.0,72.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1243,1712,0,57.0,0,8231.28,0.0046890000000000005,0.06,38.08,0.1,0.18,46132.37,227.44,0,0,0.0,0,0.0,0.0,29.2,0.4705424351693018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1244,386,3,47.0,64,14831.92,0.002997,0.04,35.43,0.1,0.22,56965.7,219.26,11,11,6.202818249999999,0,0.67,0.0,93.1,0.9089538104928224,0.6089990530301911,0.0,0.0,0.67,0.0,2.04,0.3689285456719515,1,0.0,0.6089990530301911,2598.0,2244.0,0.0,0.0,0.0,0.0,0.1272940257711831,1151.0,1120.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1244,858,0,47.0,0,14831.92,0.002997,0.04,35.43,0.1,0.22,56965.7,219.26,11,11,62.01073050000001,0,0.0,0.0,93.1,0.9089538104928224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,10.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1244,1325,3,47.0,348,14831.92,0.002997,0.04,35.43,0.1,0.22,56965.7,219.26,11,11,230.71545775000004,0,0.02,0.0,93.1,0.9089538104928224,0.0181790762098564,0.0,0.0,0.02,0.0,2.21,0.3689285456719515,1,0.0,0.0181790762098564,164.0,53.0,0.0,0.0,0.0,0.0,0.419753086419753,57.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1244,1644,0,47.0,0,14831.92,0.002997,0.04,35.43,0.1,0.22,56965.7,219.26,0,0,0.0,0,0.0,0.0,93.1,0.9089538104928224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1245,270,4,57.0,0,7575.53,0.0056619999999999995,0.05,36.84,0.11,0.2,48153.07,168.86,11,11,0.0,0,0.0,0.0,80.9,1.2714563405607826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,60.0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1246,1647,0,55.0,0,6088.71,0.002617,0.13,35.17,0.12,0.17,55618.49,165.33,0,0,0.0,0,0.0,0.0,93.1,0.8957455152434659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1248,1464,3,3.0,191,3974.18,0.001199,0.39,36.17,0.15,0.14,45333.07,84.66,11,11,68.43930875,0,0.35,0.0,80.9,0.8150942344635181,0.2852829820622313,0.0,0.0,0.35,0.0,5.7,0.1078865404100875,1,0.0,0.2852829820622313,1138.0,186.0,0.0,0.0,0.0,0.0,-0.0293609671848013,3.0,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1248,1672,0,3.0,0,3974.18,0.001199,0.39,36.17,0.15,0.14,45333.07,84.66,0,0,0.0,0,0.0,0.0,80.9,0.8150942344635181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1248,1704,0,3.0,0,3974.18,0.001199,0.39,36.17,0.15,0.14,45333.07,84.66,0,0,0.0,0,0.0,0.0,80.9,0.8150942344635181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1249,1734,0,57.0,0,9691.12,0.003025,0.08,36.99,0.11,0.2,51081.24,231.5,0,0,0.0,0,0.0,0.0,80.9,1.0406732735069542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1254,1503,3,3.0,569,10896.42,0.004055,0.05,37.14,0.12,0.16,49110.1,441.71,11,11,219.749504,0,0.0,0.0,80.9,1.6978281209507284,0.0,0.0,0.0,0.0,0.0,0.54,0.8952113690687983,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1255,1683,0,3.0,0,9481.58,0.001835,0.03,37.0,0.13,0.13,52628.32,326.15,0,0,0.0,0,0.0,0.0,80.9,1.0303661869941108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1256,230,0,47.0,138,17618.05,0.004469,0.03,36.06,0.11,0.2,55473.88,427.76,11,11,119.37340525000002,0,0.17,0.0,93.1,1.5921728507667523,0.2706693846303479,0.0,0.0,0.17,0.0,0.33,0.6487178007348839,2,0.0,0.2706693846303479,599.0,720.0,0.0,0.0,0.0,0.0,-0.36710963455149503,41.0,11.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1256,1438,3,47.0,217,17618.05,0.004469,0.03,36.06,0.11,0.2,55473.88,427.76,11,11,151.1586475,0,0.05,0.0,93.1,1.5921728507667523,0.0796086425383376,0.0,0.0,0.05,0.0,0.0,0.8952113690687983,2,0.0,0.0796086425383376,707.0,313.0,0.0,0.0,0.0,0.0,-0.1031518624641833,277.0,206.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1256,1916,0,47.0,28,17618.05,0.004469,0.03,36.06,0.11,0.2,55473.88,427.76,11,11,17.44872025,0,0.12,0.0,93.1,1.5921728507667523,0.1910607420920103,0.0,0.0,0.12,0.0,0.67,0.596614196804651,2,0.0,0.1910607420920103,578.0,589.0,0.0,0.0,0.0,0.0,-0.1232638888888889,37.0,32.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1261,230,0,57.0,138,13525.67,0.008808,0.02,36.62,0.11,0.17,48098.82,465.59,11,11,125.98222975000004,0,0.1,0.0,22.4,1.1948281735803503,0.119482817358035,0.0,0.0,0.1,0.0,0.33,0.6487178007348839,2,0.0,0.119482817358035,599.0,720.0,0.0,0.0,0.0,0.0,-0.36710963455149503,41.0,11.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1263,1112,3,85.0,217,16395.06,0.008402,0.03,35.82,0.12,0.22,50860.97,445.38,11,11,94.0025045,0,0.36,0.0,28.3,1.2071450997581459,0.4345722359129326,0.0,0.0,0.36,0.0,0.0,0.8952113690687983,2,0.0,0.4345722359129326,5900.0,1157.0,0.0,0.0,0.0,0.0,0.7434957220185088,1414.0,3710.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1263,1735,0,85.0,0,16395.06,0.008402,0.03,35.82,0.12,0.22,50860.97,445.38,0,0,0.0,0,0.0,0.0,28.3,1.2071450997581459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1265,1297,3,57.0,32,8825.07,0.006117,0.04,36.94,0.1,0.18,49714.65,227.06,11,11,25.49862075,0,0.02,0.0,56.4,0.8531056204276934,0.0170621124085538,0.0,0.0,0.02,0.0,4.09,0.1442605798091209,1,0.0,0.0170621124085538,484.0,105.0,0.0,0.0,0.0,0.0,0.0147679324894514,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1266,1673,0,3.0,0,9034.04,0.001059,0.27,35.65,0.11,0.18,46954.68,356.62,0,0,0.0,0,0.0,0.0,80.9,1.0700595263010215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1272,1736,0,85.0,0,11932.71,0.0063,0.05,38.27,0.1,0.2,49954.54,367.13,0,0,0.0,0,0.0,0.0,80.9,1.0626697268602063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1278,498,3,54.0,126,7590.11,0.009772,0.01,35.9,0.12,0.21,48443.48,166.8,11,11,123.7245615,0,0.02,0.0,49.6,0.8662684889577826,0.0173253697791556,0.0,0.0,0.02,0.0,8.32,0.0330290940517348,1,0.0,0.0173253697791556,441.0,1669.0,0.0,0.0,0.0,0.0,-0.2700228832951945,1886.0,408.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1297,1706,0,56.0,0,11661.51,0.002349,0.07,34.99,0.14,0.15,61286.83,390.99,0,0,0.0,0,0.0,0.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1297,1897,0,56.0,367,11661.51,0.002349,0.07,34.99,0.14,0.15,61286.83,390.99,11,11,0.0,0,0.46,0.0,143.0,1.0,0.46,0.0,0.0,0.46,0.0,0.72,0.596614196804651,2,0.0,0.0,1331.0,1102.0,0.0,0.0,0.0,0.0,-0.0189825360668185,70.0,94.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1302,699,0,35.0,590,19728.85,0.00121,0.11,34.58,0.13,0.17,61503.48,511.87,11,11,51.64997625000001,0,0.0,0.0,183.6,0.6717806501038311,0.0,0.0,0.0,0.0,0.0,5.84,0.0870327866345642,1,0.0,0.0,90.0,46.0,0.0,0.0,0.0,0.0,0.5882352941176471,100.0,120.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
